id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,status_url,entities_str
670029159402483712,dasilva19_,When you're craving a blunt n your boy comes thru😍😫,Thu Nov 26 23:59:34 +0000 2015,26/11/2015 23:59:34,,en,,,3128467490,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/667812872932728832/kTiMxFaZ_normal.jpg,456,316,http://twitter.com/dasilva19_/statuses/670029159402483712,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029131606654976,sheena_foley,I'm really craving for some Indian and Korean food right now,Thu Nov 26 23:59:28 +0000 2015,26/11/2015 23:59:28,,en,,,4223330053,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/670894132521394177/_rD_bkl4_normal.jpg,43,36,http://twitter.com/sheena_foley/statuses/670029131606654976,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029114812686336,celestedurannn,@nicopinedo777 it really is but really craving mashed taterrsss!!,Thu Nov 26 23:59:24 +0000 2015,26/11/2015 23:59:24,,en,2832071839,nicopinedo777,3552933493,670028753364492291,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/668315942477139968/ymSG_t44_normal.jpg,167,171,http://twitter.com/celestedurannn/statuses/670029114812686336,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""nicopinedo777"",""name"":""Nicoo69"",""id"":2832071839,""id_str"":""2832071839"",""indices"":[0,14]}],""urls"":[]}"
670029112996573185,india_ana_jones,The only think I have been craving,Thu Nov 26 23:59:23 +0000 2015,26/11/2015 23:59:23,,en,,,2150065820,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/670330356340428800/Dy2yBGoU_normal.jpg,514,397,http://twitter.com/india_ana_jones/statuses/670029112996573185,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029105518120960,sydmcgruder,lonely and craving affection,Thu Nov 26 23:59:21 +0000 2015,26/11/2015 23:59:21,,en,,,2888047518,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/670089668680146944/AQeAFZRc_normal.jpg,782,551,http://twitter.com/sydmcgruder/statuses/670029105518120960,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029094558547969,HodgeTara,Legit craving a thanksgiving dinner... The pictures I'm seeing are gorgeous 😍😍😍,Thu Nov 26 23:59:19 +0000 2015,26/11/2015 23:59:19,,en,,,482480552,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/633729581577576448/TOo9jMVt_normal.jpg,1423,593,http://twitter.com/HodgeTara/statuses/670029094558547969,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029039696932865,spring_luckyd,"Even with all the food I've eaten today, I'm still craving a burger",Thu Nov 26 23:59:06 +0000 2015,26/11/2015 23:59:06,,en,,,2335296690,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/670429292367491072/pnx1Di5h_normal.jpg,405,348,http://twitter.com/spring_luckyd/statuses/670029039696932865,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670029025801179137,ultratomlinson,craving poutine,Thu Nov 26 23:59:02 +0000 2015,26/11/2015 23:59:02,,en,,,307624429,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/670055445642534913/so-KHhCY_normal.jpg,1030,521,http://twitter.com/ultratomlinson/statuses/670029025801179137,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028898869092352,pnutbuttaNjilly,I'm craving lasagna lol,Thu Nov 26 23:58:32 +0000 2015,26/11/2015 23:58:32,,en,,,1557263492,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/669953118726168576/-eJt7U6l_normal.jpg,173,101,http://twitter.com/pnutbuttaNjilly/statuses/670028898869092352,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028898806075392,Lindiac,Craving comfort food? Vote for your #ComfyKitchenGoals &amp; WIN healthy @CedarLaneFoods meals:  https://t.co/967yLp4kEd,Thu Nov 26 23:58:32 +0000 2015,26/11/2015 23:58:32,,en,,,263829822,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/378800000723395162/5ec4c077eef8f3d241e7ba287ccd9b7c_normal.jpeg,346,793,http://twitter.com/Lindiac/statuses/670028898806075392,"{""hashtags"":[{""text"":""ComfyKitchenGoals"",""indices"":[36,54]}],""symbols"":[],""user_mentions"":[{""screen_name"":""CedarlaneFoods"",""name"":""CedarLaneFoods"",""id"":15484954,""id_str"":""15484954"",""indices"":[73,88]}],""urls"":[{""url"":""https://t.co/967yLp4kEd"",""expanded_url"":""http://woobox.com/ur5grb/gccwb5"",""display_url"":""woobox.com/ur5grb/gccwb5"",""indices"":[97,120]}]}"
670028881785556992,briannalcasimir,RT @cwtvd: Craving seconds of #TVD this holiday? Indulge in the latest episodes now: https://t.co/EFqSXcCT1k https://t.co/yLuj4D0N2Y,Thu Nov 26 23:58:28 +0000 2015,26/11/2015 23:58:28,,en,,,2635222427,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/668260217407209472/TQ3G6aLj_normal.jpg,6097,472,http://twitter.com/briannalcasimir/statuses/670028881785556992,"{""hashtags"":[{""text"":""TVD"",""indices"":[30,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""cwtvd"",""name"":""The Vampire Diaries"",""id"":1209309782,""id_str"":""1209309782"",""indices"":[3,9]}],""urls"":[{""url"":""https://t.co/EFqSXcCT1k"",""expanded_url"":""http://on.cwtv.com/TVD707"",""display_url"":""on.cwtv.com/TVD707"",""indices"":[85,108]}],""media"":[{""id"":669626661445464000,""id_str"":""669626661445464065"",""indices"":[109,132],""media_url"":""http://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""media_url_https"":""https://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""url"":""https://t.co/yLuj4D0N2Y"",""display_url"":""pic.twitter.com/yLuj4D0N2Y"",""expanded_url"":""http://twitter.com/cwtvd/status/669953814582050816/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":600,""h"":338,""resize"":""fit""},""large"":{""w"":1024,""h"":576,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":340,""h"":191,""resize"":""fit""}},""source_status_id"":669953814582050800,""source_status_id_str"":""669953814582050816"",""source_user_id"":1209309782,""source_user_id_str"":""1209309782""}]}"
670028810448822273,PatriciaJaquez,RT @cwtvd: Craving seconds of #TVD this holiday? Indulge in the latest episodes now: https://t.co/EFqSXcCT1k https://t.co/yLuj4D0N2Y,Thu Nov 26 23:58:11 +0000 2015,26/11/2015 23:58:11,,es,,,82163803,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/642901817681035268/xTgdFefW_normal.jpg,618,533,http://twitter.com/PatriciaJaquez/statuses/670028810448822273,"{""hashtags"":[{""text"":""TVD"",""indices"":[30,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""cwtvd"",""name"":""The Vampire Diaries"",""id"":1209309782,""id_str"":""1209309782"",""indices"":[3,9]}],""urls"":[{""url"":""https://t.co/EFqSXcCT1k"",""expanded_url"":""http://on.cwtv.com/TVD707"",""display_url"":""on.cwtv.com/TVD707"",""indices"":[85,108]}],""media"":[{""id"":669626661445464000,""id_str"":""669626661445464065"",""indices"":[109,132],""media_url"":""http://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""media_url_https"":""https://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""url"":""https://t.co/yLuj4D0N2Y"",""display_url"":""pic.twitter.com/yLuj4D0N2Y"",""expanded_url"":""http://twitter.com/cwtvd/status/669953814582050816/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":600,""h"":338,""resize"":""fit""},""large"":{""w"":1024,""h"":576,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":340,""h"":191,""resize"":""fit""}},""source_status_id"":669953814582050800,""source_status_id_str"":""669953814582050816"",""source_user_id"":1209309782,""source_user_id_str"":""1209309782""}]}"
670028801770831873,AshleyMFSanders,Boy I got a craving for you .,Thu Nov 26 23:58:09 +0000 2015,26/11/2015 23:58:09,,en,,,566870555,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/669531474886918145/z73elqVL_normal.jpg,3381,674,http://twitter.com/AshleyMFSanders/statuses/670028801770831873,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028781738926080,Expat99,"What's the matter with me? Have a craving for olive oil❗
Must be turning into Popeye. 😧",Thu Nov 26 23:58:04 +0000 2015,26/11/2015 23:58:04,,en,,,1347795974,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/3512904348/663328d2f699d05adc183d24ea0ce9c5_normal.jpeg,82,57,http://twitter.com/Expat99/statuses/670028781738926080,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028760310263809,MadisonIsTrxll,I'm craving cookie dough 😕,Thu Nov 26 23:57:59 +0000 2015,26/11/2015 23:57:59,,en,,,1410555258,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/668846348905652225/_H8FI6YV_normal.jpg,558,762,http://twitter.com/MadisonIsTrxll/statuses/670028760310263809,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028692781965312,courtneyyaimee,really craving strawberries😭😭,Thu Nov 26 23:57:43 +0000 2015,26/11/2015 23:57:43,,en,,,1505109858,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/640296339553808384/vlNqnOgb_normal.jpg,536,548,http://twitter.com/courtneyyaimee/statuses/670028692781965312,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028676449370113,philistella,@jenniebatchelor I like them poached in supermarket mulled wine this time of year. And now have a terrible craving.,Thu Nov 26 23:57:39 +0000 2015,26/11/2015 23:57:39,,en-gb,589176074,jenniebatchelor,2383671883,670010182483726336,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",http://pbs.twimg.com/profile_images/603293710089060352/oMSgs1rw_normal.jpg,238,136,http://twitter.com/philistella/statuses/670028676449370113,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""jenniebatchelor"",""name"":""Jennie Batchelor"",""id"":589176074,""id_str"":""589176074"",""indices"":[0,16]}],""urls"":[]}"
670028668157059072,info_shs,"These no-bake cookies are so easy and fast, the perfect thing to whip up when you are craving some chocolate.... https://t.co/55zJHkxfCI",Thu Nov 26 23:57:37 +0000 2015,26/11/2015 23:57:37,,id,,,73623950,,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",http://pbs.twimg.com/profile_images/411031218/LOGO_SHS_small_normal.jpg,1236,803,http://twitter.com/info_shs/statuses/670028668157059072,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/55zJHkxfCI"",""expanded_url"":""http://fb.me/Ra1wbRQX"",""display_url"":""fb.me/Ra1wbRQX"",""indices"":[113,136]}]}"
670028666877976576,katie_edwardsxx,Proper craving oatcakes,Thu Nov 26 23:57:37 +0000 2015,26/11/2015 23:57:37,,en,,,2870927825,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/664219680157081600/fuhN2Jp__normal.jpg,129,291,http://twitter.com/katie_edwardsxx/statuses/670028666877976576,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028661307871232,autumnbolton,"RT @AubreySchoen: Just ate so much thanksgiving food, yet all I can think about it how much I'm still craving @BrentRicePSU taco dip from t…",Thu Nov 26 23:57:36 +0000 2015,26/11/2015 23:57:36,,en,,,92869009,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/669268353178030080/f2R8v5hy_normal.jpg,573,932,http://twitter.com/autumnbolton/statuses/670028661307871232,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""AubreySchoen"",""name"":""Aubrey Schoen"",""id"":455253291,""id_str"":""455253291"",""indices"":[3,16]},{""screen_name"":""BrentRicePSU"",""name"":""Brent Rice"",""id"":477381603,""id_str"":""477381603"",""indices"":[110,123]}],""urls"":[]}"
670028646271315968,ShamandalieSG,I'm craving for m&amp;m's right now :(,Thu Nov 26 23:57:32 +0000 2015,26/11/2015 23:57:32,,fr,,,2830418282,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",http://pbs.twimg.com/profile_images/665872554318553088/B2Nyfsb1_normal.jpg,5418,164,http://twitter.com/ShamandalieSG/statuses/670028646271315968,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028607520030720,Duck_Sparrow,"I had a strong craving for a cigarette today, but so far I've managed to ignore it",Thu Nov 26 23:57:23 +0000 2015,26/11/2015 23:57:23,,en,,,1421486876,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/668460065012056065/qeEKtk8m_normal.jpg,449,529,http://twitter.com/Duck_Sparrow/statuses/670028607520030720,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028580324319233,__yxsminn,I've been craving so much shit lately it's not even funny,Thu Nov 26 23:57:16 +0000 2015,26/11/2015 23:57:16,,en,,,2966466647,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/669640854995345409/DNxt9D1z_normal.jpg,247,230,http://twitter.com/__yxsminn/statuses/670028580324319233,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028483989389312,LipGloss_IOwnIt,I craving strawberry sauce right now,Thu Nov 26 23:56:53 +0000 2015,26/11/2015 23:56:53,,en,,,137123477,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/669650499390451712/eX6zIXL7_normal.jpg,1006,392,http://twitter.com/LipGloss_IOwnIt/statuses/670028483989389312,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028480118034432,christyolivas07,RT @cwtvd: Craving seconds of #TVD this holiday? Indulge in the latest episodes now: https://t.co/EFqSXcCT1k https://t.co/yLuj4D0N2Y,Thu Nov 26 23:56:52 +0000 2015,26/11/2015 23:56:52,,en,,,256687001,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/669293619619061760/D_VlYTFb_normal.jpg,31,1587,http://twitter.com/christyolivas07/statuses/670028480118034432,"{""hashtags"":[{""text"":""TVD"",""indices"":[30,34]}],""symbols"":[],""user_mentions"":[{""screen_name"":""cwtvd"",""name"":""The Vampire Diaries"",""id"":1209309782,""id_str"":""1209309782"",""indices"":[3,9]}],""urls"":[{""url"":""https://t.co/EFqSXcCT1k"",""expanded_url"":""http://on.cwtv.com/TVD707"",""display_url"":""on.cwtv.com/TVD707"",""indices"":[85,108]}],""media"":[{""id"":669626661445464000,""id_str"":""669626661445464065"",""indices"":[109,132],""media_url"":""http://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""media_url_https"":""https://pbs.twimg.com/media/CUr95peWcAEj4Du.png"",""url"":""https://t.co/yLuj4D0N2Y"",""display_url"":""pic.twitter.com/yLuj4D0N2Y"",""expanded_url"":""http://twitter.com/cwtvd/status/669953814582050816/photo/1"",""type"":""photo"",""sizes"":{""medium"":{""w"":600,""h"":338,""resize"":""fit""},""large"":{""w"":1024,""h"":576,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":340,""h"":191,""resize"":""fit""}},""source_status_id"":669953814582050800,""source_status_id_str"":""669953814582050816"",""source_user_id"":1209309782,""source_user_id_str"":""1209309782""}]}"
670028407867076608,JadaSadee,RT @phoebecapon: I've been craving cheesy chips for way too long now,Thu Nov 26 23:56:35 +0000 2015,26/11/2015 23:56:35,,en-GB,,,3759031996,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/669600911581401088/O8jpByFp_normal.jpg,126,207,http://twitter.com/JadaSadee/statuses/670028407867076608,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""phoebecapon"",""name"":""Phoebe Capon"",""id"":2308954844,""id_str"":""2308954844"",""indices"":[3,15]}],""urls"":[]}"
670028401483362304,Boss_Belle,Craving @Kb_noles_95 fried chicken 😭😭😭😂 man my dawg be throwing down,Thu Nov 26 23:56:34 +0000 2015,26/11/2015 23:56:34,,en,,,86627490,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/662383310170169344/dzP_1RTM_normal.jpg,3337,1032,http://twitter.com/Boss_Belle/statuses/670028401483362304,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""Kb_noles_95"",""name"":""keith bryant"",""id"":1180403287,""id_str"":""1180403287"",""indices"":[8,20]}],""urls"":[]}"
670028350094761984,AaronWilson1997,Craving super noodles,Thu Nov 26 23:56:21 +0000 2015,26/11/2015 23:56:21,,en,,,553689986,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/630082867113144320/xATCWn7I_normal.jpg,489,429,http://twitter.com/AaronWilson1997/statuses/670028350094761984,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
670028311851048960,QueerestFan,"sheabutterbitch: hello, I’m dying and craving romantic affection https://t.co/yIkXvk08uE",Thu Nov 26 23:56:12 +0000 2015,26/11/2015 23:56:12,,en,,,3229870414,,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",http://pbs.twimg.com/profile_images/620732522952040448/r4LUgwtF_normal.jpg,32,114,http://twitter.com/QueerestFan/statuses/670028311851048960,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/yIkXvk08uE"",""expanded_url"":""http://tmblr.co/Zrr28o1yqWzhw"",""display_url"":""tmblr.co/Zrr28o1yqWzhw"",""indices"":[65,88]}]}"
670028306268340224,ccajalne,when ur craving bagels so u buy a dozen for urself 🆗,Thu Nov 26 23:56:11 +0000 2015,26/11/2015 23:56:11,,en,,,33787922,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/654771843702755328/lgS6HkwA_normal.jpg,621,1328,http://twitter.com/ccajalne/statuses/670028306268340224,"{""hashtags"":[],""symbols"":[],""user_mentions"":[],""urls"":[]}"
